timestamp,frame_id,fps,depth_mean,depth_min,depth_max,depth_std
1777642485249.826,2703,19.08,1477.765,268,3399,419.022
1777642485339.967,2706,17.06,1477.864,268,2702,418.885
1777642485610.398,2715,13.73,1477.837,268,2690,419.348
1777642485760.644,2720,11.99,1477.357,268,2702,419.225
1777642486704.671,2744,9.34,1477.358,268,2714,419.603
1777642486763.299,2745,8.55,1477.847,268,2678,419.322
1777642487058.818,2750,16.69,1477.025,268,2667,420.065
1777642488160.045,2770,12.94,1477.904,268,2678,419.157
1777642488823.045,2782,10.38,1478.024,268,2678,419.297
1777642488991.892,2785,11.08,1477.635,268,2678,419.004
1777642490320.793,2810,8.65,1477.702,268,2667,419.075
1777642490373.155,2811,12.88,1477.646,268,2667,419.671
1777642490689.768,2817,11.01,1477.758,268,2667,419.709
1777642491064.436,2824,9.46,1477.612,268,2678,419.494
1777642491118.425,2825,19.26,1477.287,268,2690,418.847
1777642491444.797,2831,15.85,1477.820,268,2667,420.006
1777642491554.078,2833,16.09,1477.665,268,2655,419.484
1777642491590.283,2834,27.62,1476.862,268,3535,419.957
1777642491662.693,2836,24.04,1477.174,268,2690,419.583
